close_ma50_1_diff_1,trend_strength_1,up_bb20_low_bb20_diff_1,hr,lagged_close_1,up_bb20_low_bb20_diff_4,close_ma100_4_diff_4,ma50_4_ma100_4_diff_4,ma20_4_ma50_4_diff_4
0.40085999999999444,0,1.7635566931901394,4,146.14,1.3787820560513637,0.44758999999999105,0.21771000000001095,-0.0181699999999978
-0.9569000000000187,0,1.0077054498063376,4,139.701,2.0777215355078624,-0.9367399999999861,-0.6547199999999975,0.8676299999999912
-0.0987999999999829,-2,1.2414832554951545,7,137.844,4.6276249268184415,-5.382750000000016,-0.9260100000000193,-2.6488899999999944
-0.2323599999999999,0,1.1709584737403134,5,139.549,2.1792791082636427,0.899799999999999,1.1341199999999674,-0.29811999999995464
-1.5027800000000013,1,1.8223785498057623,8,140.596,4.786211682934265,-2.756399999999985,0.5279800000000137,-1.1339300000000208
-0.6242200000000082,0,1.7248920758927397,4,142.81,3.3785816769089365,-0.47496000000001004,0.9575399999999945,-0.434599999999989
0.6068800000000181,-2,0.5587930975418658,17,146.457,1.5095410805536176,0.6944599999999923,0.21428000000000225,-0.03101999999998384
-0.781439999999975,1,0.993989600717498,23,131.249,3.1506609231465745,-0.7571199999999862,-0.023379999999974643,0.26836000000000126
-0.6463600000000156,2,0.8492902547378662,2,135.778,1.5037771951634795,1.3590099999999836,1.31477000000001,0.4629399999999748
0.2366400000000226,1,0.7523376621229545,22,134.72,1.4059323334906821,1.9282699999999977,0.6745699999999886,0.6951000000000249
-0.10375999999999408,0,1.0168587336279415,8,136.41,2.388466145119992,0.9928099999999915,0.7934099999999944,0.3019000000000176
0.3055999999999983,0,1.151313391858423,17,134.793,1.3696785485484497,1.9635299999999916,0.661689999999993,0.6933899999999937
0.5131599999999992,-2,0.7751305761689764,18,145.915,1.4972127930122952,2.97072,1.2194000000000074,1.2347199999999816
1.2549800000000175,0,1.7103638394082736,22,132.827,2.7393194698492493,-0.1862299999999948,-1.591229999999996,-0.11650000000000205
0.284860000000009,2,1.4995878591508927,20,134.83,3.255568030321001,0.07491999999999166,0.5432200000000194,-0.2714000000000283
1.5571199999999692,-2,1.3073898463774754,8,140.262,2.956938751327584,-0.20010000000002037,-2.398220000000009,0.32397000000000276
-0.07131999999998584,0,0.7427696674824347,15,129.842,1.1413564413983863,0.4435000000000002,-0.15930000000000177,0.2415499999999895
-0.23723999999998568,0,0.8019494930602491,4,136.493,2.455232959268585,0.9737300000000175,0.8086900000000128,0.2836900000000071
-0.6845400000000268,1,1.3829983596860984,12,143.832,1.1081670215035615,0.7293799999999919,1.3172800000000109,0.20094999999997754
0.2692600000000027,0,0.4704307096522484,6,134.783,1.336903744139022,1.7952099999999973,0.7059100000000171,0.6866499999999576
-0.7006200000000149,0,1.058419457099319,13,142.133,3.714185263095601,-1.1467499999999973,0.852090000000004,-0.591290000000015
0.09127999999998337,0,0.6316540025253516,2,134.298,1.2267906783391709,0.8628300000000309,0.7338300000000402,0.28674999999998363
0.5428400000000124,-1,0.5042630474190446,8,134.777,2.12929026970869,0.33728999999999587,0.5515900000000045,-0.5568000000000097
-0.501039999999989,0,0.9276827041514366,2,145.565,1.5874063719380729,-0.07844000000000051,0.3851999999999691,0.16571000000004688
0.6982599999999763,-2,0.7124697147720553,14,144.787,1.6849268108945807,2.8414999999999964,1.4646999999999935,0.9662000000000148
-0.15417999999999665,3,0.8380762680906173,10,145.616,1.6051988695238038,1.7221499999999992,1.3304100000000005,0.3838400000000206
-0.32491999999999166,-1,1.01124656785953,17,134.101,1.2753284984618176,1.0817299999999932,0.7452099999999859,0.6398700000000304
-0.029899999999997817,0,0.44780841763343915,17,134.804,1.2066217303061535,2.4294399999999996,1.6132599999999968,0.6771799999999928
-0.5161799999999914,0,2.879360886684424,0,132.902,2.839558601730346,-2.233530000000002,-0.18900999999999613,-1.599019999999996
-0.859739999999988,0,1.062163412946461,9,131.404,2.7449114337190963,-0.7479600000000062,-0.15610000000000923,0.5717400000000055
1.0855999999999995,1,1.375227077805846,20,143.406,5.8069320281122145,3.1799000000000035,0.8979400000000055,0.313209999999998
0.3005399999999838,-1,0.5336705073951293,17,135.151,1.8028583036951886,0.3590300000000184,0.6569100000000105,-0.7528300000000172
0.3097799999999893,0,1.1766079881834344,20,138.836,1.5488944920548988,-3.221749999999986,-2.11515,-1.5554499999999791
1.6968999999999994,-4,3.1528717669460207,5,141.742,2.935726209834286,1.4841800000000092,0.21721999999999753,-0.18198999999998478
0.4375400000000127,0,0.6677604042835128,3,144.956,2.552377888243484,2.705699999999979,1.1212999999999909,0.8172499999999729
0.27765999999999735,0,1.7715648271562827,19,131.552,1.5720288734510746,1.3018699999999797,0.41899000000000797,0.5992799999999647
-0.9670800000000099,0,0.9719705215088084,0,136.37,2.533993926812059,0.3507600000000082,0.8312800000000209,0.2607799999999827
0.0832200000000114,0,0.6986778189519214,13,133.891,3.159951625217275,1.2853800000000035,0.5213600000000156,0.429569999999984
-0.09394000000000347,-2,0.9305305560470742,20,134.511,1.6249126162883272,-0.2799799999999948,0.3182600000000093,-0.3572900000000345
-0.1493600000000015,-2,0.5784428822485097,8,145.434,1.6224989044466724,1.7994400000000041,1.4109200000000044,0.6330700000000036
0.6824800000000266,0,1.3700984827273146,14,143.148,1.7364492628005337,2.0346999999999866,0.9812799999999697,0.44657000000003677
1.51764,0,1.4173029389805833,20,142.272,4.31486261782328,2.0779400000000123,0.5141999999999882,-0.11135999999996216
0.3384399999999914,1,0.433584763351746,12,144.568,2.422735635201832,2.500789999999995,1.1702900000000227,0.664449999999988
-0.007720000000006166,0,1.4927016270324316,12,134.163,5.58024794393873,-1.5588300000000004,0.25694999999998913,-1.0013299999999958
-0.06933999999998264,1,0.6902559098361962,4,130.711,3.420185627464434,-3.165089999999992,-1.8961299999999994,-0.7673599999999965
0.39500000000001023,-5,1.215522828766609,15,138.592,1.9255144931322548,2.2805600000000084,0.4315199999999777,1.5047400000000266
-1.1905799999999829,0,1.525897961665578,9,134.674,4.26296223177593,0.1798599999999908,0.6290199999999686,1.1787400000000048
0.6937800000000323,0,0.5984668129772786,17,136.077,2.9626315471656426,1.100989999999996,-0.0977100000000064,0.15270000000001005
-0.27992000000000417,0,0.8614557079780525,21,133.879,1.449068288695571,0.7494599999999707,0.7178999999999576,0.46736000000001354
-1.1257599999999854,1,2.1043933592401345,19,139.459,2.1043362149208633,0.3968800000000101,-0.4305399999999793,0.593119999999999
0.08602000000001908,0,1.0207089382622598,12,141.81,1.1735465098102509,1.717300000000023,0.5135400000000345,1.0531100000000038
-0.10025999999999158,-1,0.45676293487224484,11,144.424,0.7816942195078127,2.1669299999999794,1.5747499999999945,0.7056299999999851
-0.0776599999999803,0,0.7969752290602514,2,134.527,1.6475891158851255,-0.34390999999999394,0.2611699999999928,-0.3140799999999899
0.7230800000000102,-2,0.9905142523865607,15,132.735,2.5261803827788185,1.4589499999999873,0.6204699999999832,0.5100300000000004
0.6102400000000046,0,1.526603715854094,23,132.343,2.746932076260464,-2.346260000000001,-1.576480000000032,-1.19892999999999
0.4909200000000169,0,1.1187797111316513,19,137.244,2.81985767465801,1.920739999999995,1.092579999999998,0.0740600000000029
-0.1905800000000113,6,1.2936111023864214,3,130.751,1.855326045965512,-2.263429999999971,-1.8140099999999677,-0.8561700000000201
0.020840000000021064,1,1.1390109097365553,11,139.647,1.45300610355838,0.2868299999999806,0.29278999999996813,-0.053210000000007085
-0.3768799999999999,0,0.6410694679590279,9,145.421,1.6965729420109597,-0.17993999999998778,0.31468000000000984,0.0930800000000147
-0.07504000000000133,0,0.8546825816741261,9,145.325,1.9629512046334412,0.9045199999999909,1.1558799999999962,-0.006659999999982347
0.6022800000000075,-1,0.974156909244698,19,145.366,2.3342774741880703,2.9525199999999927,1.0780599999999936,1.0039099999999905
-0.4358799999999974,0,0.6126807356301924,0,145.295,1.593227720263144,1.7665800000000047,1.4248000000000047,0.7308799999999849
-0.31340000000000146,0,1.11016691015152,19,133.376,2.67966322314885,1.1767100000000141,0.40718999999998573,0.6366700000000094
0.037880000000001246,0,0.602065217614097,7,136.378,1.4700675387491628,2.4602399999999705,1.4007999999999754,0.6897899999999879
-0.21551999999999794,0,0.5562898142653694,11,145.897,1.2520406249450957,0.44237000000001103,0.4884099999999876,0.3310600000000363
-0.2292799999999886,1,0.3722634039668833,13,141.37,3.037954512697411,0.20513000000002535,-1.513249999999971,1.356030000000004
0.5545600000000093,0,0.5233051235729818,0,143.364,2.0482846328129654,2.031890000000004,1.0175299999999936,0.3530100000000118
0.5662599999999998,0,0.9102921219725886,23,134.959,1.3467087209161832,3.0628399999999942,1.381840000000011,1.1339499999999987
-0.664779999999979,0,1.9017856539782088,20,131.192,2.3069988798410463,-3.1576600000000212,-1.7653600000000154,-0.8581500000000233
0.3558999999999912,2,0.4534051746020964,5,143.213,2.120564165292592,1.9393499999999904,1.052030000000002,0.30286999999998443
-1.1083399999999983,3,0.9803422817346927,3,139.773,1.8886022567965597,-0.43464999999997644,-0.7191499999999849,0.9829500000000166
1.0157600000000002,-3,1.7156882430381302,0,135.777,2.1884570964964496,0.9316200000000094,-0.04612000000000194,0.019890000000003738
0.6114200000000096,-3,1.1760435902002087,2,143.08,5.955192759278987,2.753230000000002,0.9426699999999926,0.3581100000000106
-2.371600000000001,2,1.8920327581366223,9,133.808,4.675131088514888,-1.8681700000000205,0.5553299999999979,-0.025200000000012324
0.42756000000002814,0,0.9604353398835315,6,132.751,3.3813063560836554,0.12041999999999575,-1.0443799999999896,0.37690000000000623
-0.8335599999999772,0,1.8682231242667626,21,134.349,1.0426418873771013,-0.492999999999995,0.5963800000000106,-0.45163000000002285
0.6791200000000117,0,0.6648845088287771,19,146.295,1.9534672980122991,1.7282399999999711,1.0377199999999789,-0.08803000000000338
0.6766000000000076,1,1.0068280572379535,6,132.656,1.6874675513458328,0.8824699999999837,0.435009999999977,-0.5832899999999768
-0.18850000000000477,0,0.7201004607298955,23,139.633,2.139514268566302,0.8814299999999946,0.9895500000000084,-0.28946999999999434
-0.15430000000000632,-5,0.8772670240920206,5,133.268,2.0589251667144595,1.177580000000006,0.3963200000000029,0.7860100000000045
-0.3661599999999794,0,0.7158985811869911,14,144.735,1.78901700741676,-0.38716999999999757,0.2838299999999947,0.0499499999999955
1.8193000000000268,-2,1.911372226814649,7,134.975,1.0609420838549681,0.2829499999999996,0.5704499999999939,-0.29675000000000296
-0.18562000000002854,0,0.616556003327787,22,133.646,1.3590643685747636,0.2918799999999919,0.8186000000000035,-0.16266999999999143
-1.0298200000000008,0,1.4302667988177404,7,130.433,3.40477422700053,-4.073050000000023,-1.7836500000000228,-0.7703500000000076
0.4090799999999888,0,0.7570880498741985,17,147.648,2.752900525892926,1.612339999999989,0.36985999999998853,0.38888000000000034
-0.0009200000000078035,-1,0.44704272669122247,8,147.237,1.0362473999417148,1.1756699999999967,0.3838700000000017,0.7869000000000028
0.1564999999999941,-2,0.3034193900724631,12,134.936,1.2552756879181288,2.657260000000008,1.6147800000000245,0.6964799999999798
0.19532000000000949,3,0.43788674303323205,6,143.204,2.120564165292592,1.9393499999999904,1.052030000000002,0.30286999999998443
1.1384200000000249,-6,1.624020157966072,17,142.886,1.3535611510517356,2.6474099999999794,0.733649999999983,0.846509999999995
-0.08003999999999678,0,0.36835429150761456,10,139.201,1.4336879790204762,0.13725000000002296,0.13619000000002757,-0.033640000000019654
0.6310600000000193,-1,0.89876760064476,22,132.29,2.4429965723780924,1.8293500000000051,0.4502300000000048,0.6482199999999807
0.8510200000000054,0,1.2892513698452035,4,137.362,6.021190524005931,3.3286099999999976,0.5166899999999828,0.9842200000000219
-1.3013600000000167,-1,1.710626047274161,17,135.312,2.813205251941895,0.8577099999999973,0.6194299999999657,1.5252800000000093
0.44622000000001094,-5,1.1454112752453511,18,130.411,1.3059593126589562,0.20513999999997168,-0.49328000000002703,0.19706999999999653
0.6203199999999924,1,1.2349055961881845,18,139.63,1.7588103515681723,-2.1974400000000003,-2.3589600000000246,-0.7424299999999846
0.47053999999999974,3,1.3628857772014271,21,145.848,1.9621088548008174,1.34987000000001,1.1276900000000012,-0.02881999999999607
-0.7314599999999984,-1,0.7209571123761975,14,128.418,2.9418671908202896,-1.2729699999999866,0.2203500000000247,-0.14872000000002572
0.19266000000001782,-2,0.4475905552884001,13,135.855,2.737388105870707,0.7870499999999936,-0.05905000000001337,0.42080000000001405
-0.051459999999991624,0,0.614269441975523,4,133.53,1.4562131712198152,0.30921000000003573,0.7670500000000402,-0.19204000000001997
-1.144280000000009,2,1.8165893316655684,8,135.87,2.5042890282319377,1.380740000000003,0.6082000000000107,1.6330899999999815
-0.18508000000002767,0,1.5476794989880318,12,130.955,1.8589117812639984,-2.547920000000005,-1.787700000000001,-0.7480199999999968
-0.019020000000011805,0,1.1792818331736612,23,136.12,1.1382956049604331,2.357880000000023,1.443000000000012,0.9589799999999968
-0.3689200000000028,5,1.701700882858006,6,133.035,2.8018206036010724,-2.3956699999999955,-0.45924999999996885,-1.4273700000000247
0.09531999999998675,0,0.3392436785030668,11,144.731,1.7532608297170782,3.1319799999999987,1.491359999999986,1.0299200000000042
0.01213999999998805,0,0.7731800089826493,5,131.424,2.3671986108433316,1.4153400000000147,0.43585999999999103,1.2527300000000139
-0.9168799999999919,3,0.9052002046372536,13,134.146,1.6153688710388678,-0.6944500000000176,0.4168300000000045,-0.40058000000001925
-0.7936799999999948,0,1.372890534937369,20,139.983,1.86005677337198,-0.6449200000000133,-0.7929599999999937,1.0841399999999624
-0.10371999999998138,0,0.3732880922665345,14,141.229,3.037954512697411,0.20513000000002535,-1.513249999999971,1.356030000000004
0.08450000000001978,0,0.9893301082080939,19,139.751,2.2039272507166743,1.1237099999999884,1.231570000000005,-0.24956000000003087
-0.5854400000000055,0,1.1242883876835208,7,143.715,0.6157694717061872,1.3522699999999759,1.3786899999999775,0.2841799999999921
2.102080000000001,0,3.6589699096839468,7,131.826,4.875391141123927,2.233450000000005,0.35482999999999265,-0.3055300000000045
-1.7287800000000004,0,3.1539677200146343,17,135.048,2.5890573289713075,-0.6115599999999972,0.7341399999999965,0.32910000000001105
0.5710599999999886,0,0.4315826438776753,12,146.329,1.4922764807271847,0.64452,0.20906000000002223,-0.012940000000014606
0.24533999999999878,0,1.129568506278929,22,140.098,1.200039911674537,0.35003000000000384,0.05177000000000476,0.01901000000000863
-0.20473999999998682,0,1.6402773963070558,3,132.782,1.4697610403759427,0.054200000000008686,-0.4880200000000059,1.047869999999989
0.29759999999998854,-2,0.8244377730645169,16,146.009,1.5684671163052144,3.015519999999981,1.4112999999999545,1.1581200000000251
-0.755379999999974,0,1.8729414074560395,4,131.119,5.721434564311664,1.2996300000000076,0.4333300000000122,0.8667999999999836
0.5481399999999894,0,0.732635904367271,8,136.746,3.1396439892134254,3.2427399999999693,1.4611599999999783,0.7402799999999843
0.831639999999993,-6,0.8853302684151458,1,134.234,3.286788712731493,3.156470000000013,1.16237000000001,1.0335000000000036
-0.3941799999999773,0,1.924482224280439,1,132.323,1.4697610403759427,0.054200000000008686,-0.4880200000000059,1.047869999999989
0.14806000000001518,-1,0.8950783558732951,12,132.91,1.4023367566192064,0.7860900000000015,-0.36628999999999223,0.9896799999999928
0.3947599999999909,1,1.1079914686626466,5,140.178,2.4475267086649524,-1.41767999999999,-2.4280799999999942,0.19305000000002792
-0.6671400000000176,0,1.1034876576073884,20,133.579,1.0420501856966098,0.23483999999999128,0.7966999999999871,0.04559000000003266
0.23699999999999477,1,0.5100596043182009,6,138.624,2.589185045559759,-3.9601200000000176,-1.437620000000038,-2.5511499999999785
-0.16002000000000294,1,1.0001611658923935,16,139.381,1.4515772039692365,0.048619999999999663,0.22239999999999327,-0.023579999999981283
-1.1122799999999984,0,2.158626502882214,20,131.626,2.0792004434944147,-0.5727300000000071,-0.2992500000000007,0.8510700000000213
-0.2623999999999853,-1,0.6697297490737242,15,135.912,1.624232340152787,1.3496700000000033,1.23117000000002,0.3371999999999673
-0.25831999999996924,0,0.8050523614876397,18,147.09,1.8510484199048847,0.9850299999999663,0.38574999999997317,0.6866299999999796
0.5675400000000081,0,0.3544609540638817,2,146.517,1.6335075081377113,0.74221,0.23658999999997832,-0.0534799999999791
-0.7174400000000105,0,0.8656695370173679,4,135.452,1.5964173574004121,1.1214099999999974,1.2805899999999895,0.42462000000000444
0.14409999999998035,0,0.5360557708030456,9,134.795,1.747611663488101,0.02559999999996876,0.6285199999999804,-0.751419999999996
-0.22246000000001231,1,0.7838255443353432,20,144.145,1.0657590525414662,1.070949999999982,1.2731699999999933,0.0901800000000037
1.3440999999999974,0,0.612366419197599,0,142.255,4.580477984728702,2.1490099999999757,0.5745100000000036,-0.06715000000002647
-0.639160000000004,-1,1.7924038431077065,3,134.068,1.306826707010032,-0.7402199999999937,0.557060000000007,-0.45018000000001734
1.7818399999999883,0,2.7339089808612016,7,141.78,2.935726209834286,1.4841800000000092,0.21721999999999753,-0.18198999999998478
0.849899999999991,0,1.550198887027193,3,139.6,1.8451987883524907,3.056999999999988,1.35390000000001,0.9064999999999941
-0.7424200000000098,2,0.7654942398037292,16,145.179,1.5493876549970196,1.6991799999999841,1.4462000000000046,0.8314799999999991
0.2527600000000234,0,0.46694216908827,7,142.088,2.63647396907902,1.7179500000000019,0.2444099999999878,1.019190000000009
-0.5655999999999892,-1,1.5875844079504304,17,142.417,1.6540621639715596,1.999130000000008,1.106790000000018,1.3278899999999965
-0.1455800000000238,2,0.6958401509323835,17,139.668,2.1346068688042124,0.9029500000000041,1.022829999999999,-0.3018299999999954
0.2524999999999977,0,0.2812479699214805,19,146.475,2.583140895190354,1.5311499999999683,0.9338499999999783,0.024450000000001637
0.5841000000000065,2,0.8539555269821903,5,134.446,3.111276732354554,1.9065300000000036,0.48199000000002457,0.44358999999997195
0.2874800000000164,-1,0.7323806601825709,0,141.521,3.6803071897180075,0.2826300000000117,-1.7825500000000147,1.254130000000032
0.8730999999999938,-2,0.5708462414232258,11,143.225,2.43712046657231,2.5121000000000038,0.8824199999999962,0.792129999999986
-0.0027600000000234104,-1,0.5888998127733771,0,130.856,1.7663727209933313,-2.15813,-1.7842899999999986,-0.604140000000001
-0.3170799999999758,-2,0.5746834002092669,11,134.183,4.9967075433470995,-0.4832499999999982,0.5583900000000028,0.2973100000000102
0.030780000000021346,0,0.5164029026175854,6,135.003,1.7458082730813658,0.17372000000000298,0.616439999999983,-0.7454699999999832
-1.8260799999999904,2,1.6717912234097412,22,134.67,3.1125300319963003,0.5429300000000126,0.6243900000000338,1.4574399999999912
-1.9739799999999832,4,1.9668428240839262,15,138.817,4.7808795447299985,-3.641999999999996,0.013560000000012451,-1.8811100000000067
0.7813599999999781,0,0.960968699836144,2,134.385,2.9855243742934476,1.9505300000000148,0.4531300000000158,0.4403999999999826
0.16432000000000357,-4,1.1858836190127704,3,136.376,1.1300571015189007,2.385220000000004,1.4400400000000104,0.912179999999978
0.1772799999999961,0,0.47431595053160436,12,138.507,1.5040540864105765,2.322329999999994,0.7810499999999934,1.36948000000001
0.6712799999999959,-1,0.67831369857754,4,132.378,2.3365550530210726,-2.280939999999987,-1.6520199999999932,-1.1210199999999872
-0.43525999999999954,0,0.7016899897357689,8,145.549,1.6965729420109597,-0.17993999999998778,0.31468000000000984,0.0930800000000147
0.10175999999998453,-1,0.372766386194769,7,144.65,0.7089829336311482,1.945859999999982,1.5344599999999957,0.4753499999999917
0.00018000000000029104,0,1.781248243577238,0,133.372,2.781243311528385,-2.0719600000000185,-0.4148399999999981,-1.4782199999999932
1.1332800000000134,-2,1.65416852699218,20,137.602,2.3475996789708233,2.3424599999999884,0.14884000000000697,0.8710199999999872
-0.05596000000002732,0,0.8313909458340163,21,146.27,1.1424092548035105,0.8859099999999955,0.531189999999981,0.44127000000000294
-0.6975799999999879,2,1.2042923932387453,18,132.503,2.25352289351315,-2.063220000000001,-1.749479999999977,-0.903790000000015
-0.09660000000002356,0,0.5163360391100014,11,131.33,3.2564933998344827,-0.5950599999999895,0.11010000000001696,-0.039909999999991896
0.40391999999997097,2,1.3438936517518982,1,140.148,1.32616360034217,0.6216599999999914,0.01571999999998752,-0.042059999999992215
-0.3290800000000047,3,0.9664410892057163,23,134.221,1.1388891356052682,1.2419299999999964,0.7398699999999963,0.6544600000000003
-0.2755999999999972,-1,1.1606157347220574,0,147.113,0.840631617292388,0.8559000000000196,0.41836000000003537,0.7796899999999596
0.19135999999997466,2,1.401954665481128,4,139.873,1.376156218232893,0.7093199999999911,0.6392000000000166,0.008469999999988431
0.3537599999999941,0,0.9809428544430148,21,147.848,0.7873414027045555,1.5919100000000128,0.4051499999999919,0.827210000000008
-0.1418400000000304,-4,0.4108066003826707,11,142.73,1.2761599636444885,2.0991500000000087,1.0750299999999982,1.2950199999999938
-0.40614000000002193,-1,0.8350963383487056,5,145.451,1.6479042384626155,-0.13160000000002015,0.34951999999998407,0.1286800000000312
-0.4216600000000028,-1,1.076676582360733,17,139.834,1.5461416834845636,2.45474999999999,1.7886499999999899,0.9935999999999865
0.2842599999999891,-2,0.6480492508408702,0,135.204,1.5828764090613845,0.4823499999999967,0.6972700000000032,-0.6785700000000077
-0.1338000000000079,-1,0.7164913339072996,2,130.017,1.0476025562184077,-0.014099999999984902,-0.006379999999978736,0.15682999999998515
1.3071799999999882,-1,1.9300864010905912,20,138.655,3.605981673783674,3.144859999999994,0.2496799999999837,1.1462799999999902
0.039700000000010505,0,1.075114407596061,8,136.782,1.1351801341213559,2.327789999999993,1.42940999999999,0.8317800000000091
0.4463400000000206,-2,1.0865272345530457,7,140.113,1.280204917860999,0.46293000000000006,0.022210000000001173,-0.011779999999987467
