close_ma20_diff,close_ma100_diff,up_bb20_low_bb20_diff,ma50_ma100_diff,hr,bb_status,market_state_lag1
0.33604999999997176,-0.8180400000000247,0.7390240790779217,-1.4660800000000052,6,1,2
0.19799999999997908,0.238900000000001,0.5581503286858833,-0.2195199999999886,20,0,1
0.01604999999997858,0.1359899999999925,0.4455316867909005,0.06740999999999531,6,0,1
0.02569999999997208,0.6948399999999708,0.39763956153041136,0.5558599999999672,22,0,1
0.6822500000000105,0.9123600000000067,1.0494893996008159,0.1916400000000067,17,2,2
0.31870000000000687,0.3253300000000081,0.7938650024493086,-0.2655099999999777,17,4,1
-0.376199999999983,-0.8002699999999834,1.6497336817388941,0.012069999999994252,22,0,1
-0.10765000000000668,-0.4561499999999796,0.47233578593687753,-0.718529999999987,6,0,1
0.4218999999999937,0.9273599999999931,1.2983752761712708,0.3182999999999936,2,0,1
-0.15519999999997935,-1.6622199999999907,1.417013969379127,-0.5402799999999957,10,0,0
-0.4912999999999954,-1.8074100000000044,2.4000084560811956,-0.482529999999997,0,0,0
-0.1904999999999859,1.07059000000001,0.5405735745181914,0.4501899999999921,8,6,1
0.07585000000000264,0.7566699999999855,0.6967682088009042,0.4226099999999917,23,0,1
-0.16644999999996912,0.5851300000000208,1.001198839279482,0.644030000000015,19,0,1
0.761749999999978,2.7922900000000084,1.8098224978364215,1.1108699999999772,11,0,2
-1.4043499999999938,0.5821300000000349,2.161727291820341,1.2391500000000235,15,3,2
0.6264500000000055,0.3461099999999817,1.5439915324370759,-0.19225000000002979,17,0,2
0.4953999999999894,0.627619999999979,1.2233974436986728,0.05179999999998586,19,0,2
0.2563000000000102,1.448570000000018,1.2280388129260018,1.1000699999999881,22,0,1
0.7326000000000192,2.620219999999989,1.8350149404215017,0.866379999999964,5,4,2
0.3304499999999848,1.426700000000011,0.8967473152088701,0.6291400000000067,11,0,1
0.40800000000001546,2.4785599999999874,1.3512635801612305,1.3444199999999853,0,0,2
1.5057500000000061,1.6809499999999957,1.911372226814649,-0.13835000000003106,7,2,2
-0.1112500000000125,0.8833199999999977,0.8819823366107471,0.726380000000006,18,0,1
0.22164999999998258,1.2925299999999993,0.4354816325312072,0.6085099999999954,16,2,1
0.16439999999997212,-0.07276000000001659,0.45269606368628956,0.10147999999998092,10,4,1
-0.5299499999999853,-0.7223799999999869,1.1034876576073884,-0.055239999999969314,20,6,1
0.5282999999999731,0.1976799999999912,1.4705428140757704,-0.1903599999999983,16,0,2
0.4579999999999984,1.3970200000000261,1.3689796429932812,0.2996400000000392,7,0,1
0.3181499999999744,1.3352600000000052,1.7240585043148258,0.4590599999999938,22,0,1
-0.9975999999999772,0.8107899999999972,1.002127757331209,1.3561699999999917,15,3,2
-0.07475000000002296,-1.1771799999999928,0.6548653537715836,-0.41306000000000154,18,0,1
0.24014999999999986,-1.1691400000000272,1.7248920758927397,-0.544920000000019,4,0,0
0.6113499999999874,0.4092899999999986,2.9749056490810517,-0.43772999999998774,1,0,1
0.1092999999999904,-0.02300999999999931,0.8016394779467646,-0.260390000000001,20,0,1
0.07339999999999236,-0.05649999999999977,0.6253728487572516,-0.15919999999999845,8,0,1
0.024899999999973943,1.2224600000000123,1.0910498275570149,0.5295400000000257,2,0,1
0.5401499999999828,0.744199999999978,1.4215243263768684,0.15621999999999048,3,0,2
-0.6485500000000002,-0.6566300000000069,1.5876579108957571,0.688350000000014,12,0,1
0.19575000000000387,1.792570000000012,0.9910308295060872,0.8154300000000205,10,0,1
-0.26795000000001323,0.06039999999998713,0.7667286349988558,0.3499599999999816,22,0,1
0.5434999999999945,-0.3001600000000053,1.2524949416799132,-0.23178000000001475,16,0,1
0.21444999999999936,-0.008219999999994343,0.5639700999421393,-0.27586000000002286,9,4,0
-0.5080000000000098,0.28233000000000175,1.074879087320653,0.7057699999999727,13,6,1
-0.7027500000000089,0.4974300000000085,0.9991397351743103,0.8745699999999772,16,3,2
0.3593500000000063,0.9823200000000156,1.176180634157788,0.5395800000000008,16,0,1
0.010099999999994225,0.9832200000000171,0.3444449997683705,0.7636600000000158,12,0,1
-0.7500499999999874,-1.1747799999999984,1.070108681135821,-0.9108200000000011,10,3,2
-0.10394999999999754,0.7772899999999936,0.2971229758665572,0.6116099999999847,8,5,0
0.052199999999999136,0.821249999999992,0.5557486743731488,0.5125699999999824,17,0,1
0.27455000000000496,0.8000900000000115,1.2187403159706491,0.3009500000000003,3,0,1
0.3301000000000158,0.3683900000000051,0.9967804171308217,0.31982999999999606,0,0,1
0.43770000000000664,0.4764499999999998,1.4883254311637302,-0.15635000000000332,20,0,1
-0.5772500000000207,-1.2797099999999944,3.1054754699904947,-0.6268900000000031,19,0,0
-0.04075000000000273,1.0177300000000002,1.1572438218207708,0.5367900000000247,3,0,1
-0.8304500000000132,-0.19805000000002337,1.4087799723562853,0.461389999999966,16,3,2
0.021349999999983993,0.5515999999999792,1.313452517479618,0.7057199999999852,6,0,1
-0.3771499999999719,-0.955520000000007,1.683807352335748,-0.15236000000001582,23,0,1
-0.37104999999999677,0.13496000000000663,1.1457068421834151,0.5942400000000134,18,0,1
0.07370000000000232,-1.623519999999985,0.6104605336201416,-1.1840799999999945,9,0,0
-0.22419999999999618,-0.41220999999998753,1.2765186868542742,0.7725499999999954,13,0,1
0.26924999999999955,0.5396299999999883,0.6244166962196118,-0.24709000000001424,12,4,1
0.00570000000001869,0.6972200000000157,0.7961434410136121,0.4346800000000144,5,0,1
-0.5645499999999686,-0.7380199999999775,1.9845650617083948,0.09122000000002117,1,0,0
0.12655000000000882,0.4211599999999862,0.6601364771108251,-0.1710000000000207,15,0,1
-0.009300000000024511,0.5990799999999865,1.1757179038443724,0.5359200000000044,3,0,1
0.7557500000000061,0.584559999999982,0.8721003080603396,-0.2349800000000073,15,2,2
0.8445000000000107,0.909419999999983,1.5383509968331168,-0.08712000000002718,10,2,2
0.5662499999999966,0.9861199999999997,1.249675578885899,0.3442200000000071,9,4,2
-1.2352499999999793,-1.997479999999996,2.431781802836042,-0.2862999999999829,16,3,1
-0.4742999999999995,0.2888399999999933,0.871202049083422,0.6746399999999824,12,3,1
0.04364999999998531,0.6021700000000294,0.2881118926596855,0.4894100000000208,9,0,1
0.21870000000001255,-0.3089200000000005,0.9399172191959337,-0.5752200000000016,19,0,1
-0.39869999999999095,-0.9905799999999942,1.1133744629368607,-0.7901399999999796,21,0,1
-0.13119999999997844,0.7135900000000106,0.6522583923401726,0.5179899999999975,11,0,1
-0.6075500000000034,-0.5480599999999924,1.469013259939814,0.27876000000000545,4,5,0
-0.09499999999999886,-0.190039999999982,0.3878578144067433,-0.17873999999997636,21,0,1
-0.4341500000000167,-0.3049100000000067,1.6182731667088461,0.2860499999999888,3,0,0
0.14674999999999727,0.6900100000000009,0.5170130811129638,-0.06619000000000597,21,0,1
-0.20624999999998295,-0.6351300000000037,0.5624965028906104,-0.052169999999989614,10,0,1
-0.1967999999999961,0.051710000000014134,0.5474543575865027,0.23778999999998973,20,0,1
0.24600000000000932,-0.6442200000000184,1.4553509252868366,-1.020859999999999,21,0,1
-0.24314999999998577,-0.7124299999999835,0.9187087274512464,-0.24280999999999153,0,0,1
1.5599500000000148,1.8247599999999977,2.5300020303683937,-0.08150000000000546,13,2,2
0.2747499999999832,0.4253800000000183,0.5940404024391341,0.27548000000001593,7,4,1
0.07690000000002328,0.6997100000000103,0.8462553053620354,0.37413000000000807,2,0,1
0.18029999999998836,-0.16053999999999746,0.6235897436588971,-0.25136000000000536,8,0,1
0.08135000000001469,0.35685000000000855,0.5991562836164235,-0.22748999999998887,9,0,1
0.26959999999999695,-0.18101000000001477,1.3294123117802314,-0.43578999999999724,21,0,1
-0.7207500000000095,-1.5071900000000085,1.418695546141464,-0.19201000000001045,4,3,1
-0.1266999999999996,0.12915000000000987,0.5356135291349915,0.39567000000002395,15,0,1
0.3993499999999983,0.29927000000000703,0.7631020073660579,-0.18008999999997855,11,2,2
-0.23629999999999995,0.5284399999999891,1.1144079192539493,0.31639999999998736,7,0,1
-0.13280000000000314,-1.2287500000000193,0.7120432866733495,-0.3935700000000111,17,0,1
-1.5695499999999925,0.3444099999999821,2.580664125047349,1.2485699999999724,16,3,2
-0.1407000000000096,-1.8422700000000134,1.1564388895272373,-1.058969999999988,1,0,1
0.23510000000001696,1.6354000000000042,1.4173029389805833,0.11776000000000408,20,0,0
0.588499999999982,1.5089900000000114,0.7843065995506322,0.6607300000000009,0,2,2
-0.8764500000000055,-0.8922900000000027,1.679853364373173,-0.03559000000001333,4,3,2
-0.07890000000000441,0.9405999999999892,0.5262377288976268,0.3987799999999879,16,0,1
0.7939500000000237,1.3889100000000099,2.194212281627813,0.3205299999999909,14,4,2
0.16055000000000064,0.7572899999999834,0.7194155228148134,0.3661299999999983,15,4,1
-0.24340000000000828,-0.3075200000000109,0.6313326256391747,-0.04458000000002471,5,6,1
0.6314999999999884,0.5416599999999789,1.3820439476619981,-0.12597999999999843,16,4,2
0.2990000000000066,0.9626599999999996,0.8638664612506659,0.4792799999999886,21,0,1
0.07865000000001032,0.020919999999989614,0.29826522966914126,-0.14000000000001478,8,4,1
0.1133999999999844,-0.27073000000001457,0.6184563465951101,-0.5834700000000055,3,0,1
0.8055499999999824,0.3488800000000083,1.3261943810991283,-0.16937999999998965,13,2,2
-0.4134999999999991,-0.9062900000000127,1.588774569029738,-0.023050000000012005,0,0,0
0.2723000000000013,1.0332099999999969,0.7596421316170563,0.5506499999999903,3,0,1
0.8752500000000225,2.0772599999999954,2.0726216807568676,0.6067600000000084,17,0,2
0.10924999999997453,0.7505199999999945,0.9466046804434995,0.6532799999999952,6,0,1
-0.06150000000002365,-0.38470000000000937,0.47586906640469806,-0.6880199999999945,7,0,1
0.3852500000000134,1.6984700000000146,1.174708832794522,1.1347499999999968,15,0,1
0.1671999999999798,0.8663200000000018,0.31281835919361356,0.41794000000001574,15,2,1
0.09284999999999854,-0.11820000000000164,0.41101112797548467,-0.22579999999999245,11,0,1
0.23264999999997826,-0.7155700000000138,0.7088793527997268,-1.3129299999999944,10,4,1
-0.0952000000000055,-0.49909999999999854,1.258289967415692,0.17287999999999215,3,0,1
0.019000000000005457,0.39452,0.6801498286544074,0.018480000000010932,23,0,1
0.23775000000003388,-0.3191400000000044,0.9163928139544737,-0.5638800000000117,17,0,1
-0.1656499999999994,-1.396710000000013,2.0362612902344495,-0.5568700000000035,13,0,1
0.37624999999999886,-0.2473399999999799,0.9759265501896266,-0.43296000000000845,16,0,2
-0.146850000000029,1.100309999999979,0.802404045732942,0.6823099999999727,12,6,1
0.3845999999999776,0.4176299999999742,1.0350378787812247,0.04552999999998519,16,1,2
-0.09759999999997149,-0.12020999999998594,0.547115536669196,-0.3487899999999797,16,0,1
0.003150000000005093,-0.4039499999999805,1.5697043770866799,-0.14000999999998953,2,0,0
-0.1735999999999649,0.12353000000001657,0.5769296589521105,0.12489000000002193,2,0,1
0.4474999999999909,0.2368200000000229,1.5578860170481903,-0.5634399999999857,16,0,1
-0.2971499999999878,-1.4024100000000033,1.065500544600411,-0.5184500000000014,19,0,1
-1.0652000000000044,-1.9328600000000051,3.1061955338715848,-0.5728799999999694,5,6,1
-0.30400000000000205,-1.1911000000000058,1.7329437078932415,-0.1862000000000137,6,0,0
-0.03890000000001237,-0.35827000000000453,0.6430648977812439,0.13843000000002803,20,0,0
0.7902000000000271,0.4212500000000148,1.5016805182718258,-0.6195500000000038,13,2,2
-0.15894999999997594,-0.5092699999999866,0.6209147408397939,0.046670000000005984,1,0,1
0.07294999999999163,0.888290000000012,0.6710776561029661,0.6890900000000215,3,0,1
0.3018499999999733,1.1459600000000023,0.9355809002962019,0.7487999999999886,12,0,1
0.0007500000000106866,-0.04681999999999675,0.4449044841152272,-0.06829999999999359,3,1,1
-0.7785000000000082,-1.750789999999995,1.4240683011454394,-0.32760999999996443,9,3,1
1.2300000000000182,0.4824400000000253,2.8406356590168116,-0.5464199999999835,19,0,2
0.2065499999999929,1.1780199999999752,1.0304578236347197,0.7431200000000047,5,0,1
-0.18055000000001087,0.6940899999999885,0.3374791376369899,0.6371499999999628,7,3,1
0.13724999999999454,1.648239999999987,0.612366419197599,0.30413999999998964,0,0,1
-0.2099499999999921,-2.246139999999997,1.1980851212511539,-1.1859600000000228,19,0,0
0.35880000000000223,-0.16828999999998473,1.08548207092457,-0.6338700000000017,0,0,1
-0.2825499999999863,0.5760600000000125,2.267148071647341,0.3760600000000238,14,0,0
0.11739999999997508,0.2705500000000143,0.6563675476598405,0.20061000000001172,17,0,1
0.2433499999999924,1.1023999999999887,1.2893175836726982,0.6566800000000228,22,0,1
-0.23290000000000077,0.8641099999999824,0.6226123570936579,0.6359899999999925,9,0,1
0.35325000000000273,0.5147699999999986,0.7838129475957771,0.8570699999999931,14,4,1
0.229849999999999,0.26047999999997273,0.4715078163841895,-0.020840000000021064,14,1,1
0.41560000000001196,1.2355099999999766,0.9338494412166369,0.6052499999999839,6,0,1
-0.286200000000008,-1.0875499999999931,1.0736763013168797,-0.012909999999976662,20,0,1
-0.10054999999999836,-0.5514499999999884,0.7122039624783838,-0.7217699999999638,3,0,1
0.16909999999998604,-0.42713000000000534,1.1812584903372567,-0.8857700000000079,1,0,1
0.38945000000001073,1.2423400000000129,1.054716504506473,0.6363000000000056,21,0,2
0.8541500000000042,2.101729999999975,3.703155132692018,0.2674899999999809,19,0,1
-0.37895000000000323,-0.336119999999994,0.9834251422882971,0.16533999999998628,0,0,1
0.035499999999984766,0.9246100000000013,0.4963572563284515,0.5465700000000027,11,0,1
0.01855000000000473,1.0044699999999978,1.1671637056464306,0.7509499999999889,14,0,1
0.2746000000000208,2.002039999999994,2.2654016118522122,0.7179199999999923,0,0,0
0.13889999999997826,-0.26604000000000383,0.7067266574953806,-0.5500000000000114,0,0,1
0.18565000000000964,1.125159999999994,0.8286311095474161,0.30851999999998725,15,0,1
0.47415000000000873,0.5462100000000305,2.0303877876598904,-0.24138999999996713,3,0,1
0.48225000000002183,-0.8930799999999977,0.84378682764617,-1.5807800000000043,2,2,2
0.48544999999998595,0.992779999999982,1.3193698494269483,0.3565799999999797,22,0,2
0.2494999999999834,0.055239999999997735,1.7210520650240255,-0.5097199999999873,22,0,1
0.3191500000000076,0.5510800000000131,1.0415715049604728,-0.04597999999998592,16,0,1
-0.24725000000000819,-0.6060099999999977,0.8291437561680368,-0.02633000000000152,4,0,1
-0.7579000000000065,-0.7995400000000075,1.3299946339399185,-0.19174000000001,2,3,2
-0.09720000000001505,-1.3248000000000104,1.9454543401159867,-0.5774600000000021,15,0,1
-0.20695000000000618,-0.1985300000000052,0.9675331409997057,-0.25773000000000934,9,0,1
0.23810000000000286,1.1443399999999997,0.7576694456994346,0.6745400000000075,19,0,1
-0.061649999999985994,-0.7066000000000088,0.8470503867965249,-0.17218000000002576,1,0,0
0.3453500000000247,-0.7195299999999918,1.246994382299306,-0.6550299999999822,18,0,1
-0.06965000000002419,-0.15902000000002658,0.42189602079321276,-0.04694000000000642,13,0,1
-1.5361499999999921,-1.75394,1.885399759354982,0.010500000000007503,14,3,2
0.13129999999998176,0.675389999999993,0.5255639174305884,-0.03703000000001566,22,0,1
-0.2263499999999965,-1.4761799999999994,2.031528861668278,-0.559379999999976,12,0,1
-0.5503500000000088,0.6637000000000057,2.032512274816895,1.1799399999999878,23,0,1
0.16770000000002483,0.8161399999999901,0.9486017188671099,0.6567599999999629,5,0,1
0.2513500000000022,2.1979200000000105,1.1804186768058003,0.9650400000000161,12,0,1
-0.08390000000002829,0.566820000000007,0.7146183670238884,0.6162800000000175,21,0,1
0.07935000000000514,0.7663600000000201,0.6490041276099987,0.6770400000000052,0,0,1
-0.07725000000002069,0.9137699999999995,1.0267749202365621,0.722769999999997,12,0,1
0.13564999999999827,0.8132799999999918,0.9424047849361727,0.42034000000001015,2,0,1
0.25209999999998445,0.03550000000001319,1.7610642236940635,-0.23777999999998656,17,0,1
0.09340000000000259,0.48071999999999093,1.2512726321025411,0.1387799999999686,4,0,1
-0.3634999999999877,0.30428000000000566,0.8032444734619162,0.44129999999998404,4,6,1
0.5234499999999969,2.4581799999999987,1.6801516096977593,0.9002999999999872,6,0,1
-0.0021000000000128694,0.6133299999999906,0.47509936885313664,0.596509999999995,7,0,1
0.1861499999999694,0.2252799999999695,0.4769628028228112,0.21371999999999503,9,1,1
-0.18145000000001232,1.2335999999999956,0.7495868054526795,0.736060000000009,8,6,1
-0.20664999999999623,-0.2199200000000019,0.9572418931966808,-0.2634599999999807,10,0,1
0.1839999999999975,1.2208499999999844,1.5728442890938368,0.6461099999999931,4,0,1
0.4944500000000005,-0.03294999999999959,0.7160105556051803,-0.03887000000000285,9,2,2
-0.5300000000000011,0.22611000000000558,4.137193149694838,0.2344099999999969,20,0,1
0.09540000000001214,0.3812899999999786,0.5670271873053707,-0.22089000000002557,10,0,1
-0.24270000000001346,-0.5647600000000068,1.5418043291749086,0.0543999999999869,23,0,1
-0.13014999999998622,-1.1290699999999845,0.42836143127408377,-0.39066999999997165,12,0,1
0.18454999999997312,0.21572000000000457,0.8716034588268826,0.1322799999999802,14,6,1
0.7016500000000008,0.3281000000000063,3.185164102175122,-0.470659999999981,23,0,2
0.49720000000002074,2.3081700000000183,1.4273907589342798,1.147590000000008,19,0,1
0.48414999999999964,1.6019600000000196,1.7103638394082736,0.34698000000000206,22,0,1
0.5547499999999843,0.5241100000000074,1.3334636339644135,0.12393000000002985,5,0,2
-0.3324500000000228,0.13006999999998925,0.6597498407391527,0.38134999999999764,18,3,1
-0.15594999999999004,-0.6912400000000218,0.8006370883970817,-0.0740600000000029,12,0,1
-0.11520000000001573,0.9157199999999932,0.6670110548785146,0.7583199999999692,18,0,1
-0.8557999999999879,-0.19846999999998616,1.3885787356122137,0.6173300000000097,15,3,2
0.043350000000003774,-0.1218900000000076,1.0113280689779458,0.4209099999999921,23,0,0
0.4466499999999769,0.7736799999999846,1.3783861042842886,-0.1830200000000275,7,0,1
-0.2234499999999855,-0.2448699999999917,1.1629990089086846,-0.15728999999998905,2,0,1
-0.2767000000000053,-0.5782299999999907,0.5052267441575964,0.029670000000010077,7,3,1
-0.27275000000000205,0.26596000000000686,0.5153310635946582,0.49675999999999476,3,3,1
0.029699999999991178,1.016699999999986,0.7991807383842797,0.7343799999999874,7,0,1
0.28180000000000405,0.47623999999999,0.7017471129158253,0.10468000000000188,12,4,1
-0.6005000000000109,-0.9757800000000145,0.8947750083311234,-0.17438000000001352,7,3,2
0.01434999999997899,0.8442199999999787,0.3820041883895442,0.5951799999999707,3,0,1
-0.09025000000002592,0.3939099999999769,0.5399428819288232,0.11688999999998373,5,0,1
-0.20804999999998586,-1.1701199999999687,1.062163412946461,-0.3103799999999808,9,0,0
-0.14635000000001241,1.6182900000000018,0.9859162128087178,1.272590000000008,5,0,1
-0.3810999999999751,0.1490699999999947,0.5448814838326825,0.22964999999999236,13,3,1
0.6469500000000039,1.721589999999992,1.7785436857449781,0.34386999999998125,21,0,1
0.6814000000000249,2.883589999999998,1.608273556191648,0.4629500000000064,16,4,1
0.12120000000001596,0.7317800000000148,0.5639239961363955,0.3122199999999964,4,0,1
0.037900000000036016,0.2657300000000191,0.49916292028717635,0.0063100000000133605,3,0,1
0.3442000000000007,0.29507999999998447,1.1187757218216916,0.17945999999997753,1,0,1
0.7523499999999785,0.4079099999999869,1.5842675345532484,-0.11639000000002397,16,4,2
0.3423999999999978,-1.394929999999988,1.2414832554951545,-1.2961300000000051,7,0,1
0.1218499999999949,1.0071499999999958,0.9985625666961937,0.599470000000025,2,0,1
0.5461999999999989,1.3261799999999937,1.0208509143809579,0.720879999999994,17,2,2
-0.5092000000000212,-0.44796000000002323,1.289694602569341,0.010679999999979373,2,5,1
-0.21999999999999886,-1.9201199999999972,1.1634569179595928,-1.0854999999999677,2,0,1
-0.28640000000001464,-0.5129300000000114,0.39893415886496086,-0.21120999999999412,8,3,1
-0.04989999999997963,-0.03926000000001295,0.6164918063747677,-0.1589400000000012,3,0,1
0.3044999999999902,0.06476999999998156,1.0168587336279415,0.16852999999997564,8,0,1
-0.017650000000003274,-0.8430199999999957,0.8582157990662722,-0.41845999999998185,6,0,0
0.09255000000001701,-0.251119999999986,0.8548802070391162,-0.032479999999992515,20,0,1
-0.04265000000000896,0.8424400000000105,1.2040047385644357,0.61554000000001,1,0,1
0.9794499999999857,2.1364499999999964,1.7473866080120501,0.6170299999999997,15,2,2
-0.10499999999998977,-0.5140499999999975,1.7230929351433133,-0.26592999999999734,4,0,1
0.45494999999999663,1.4100899999999967,1.3796496732937271,0.6264900000000182,6,0,1
0.11414999999999509,0.27866000000000213,0.6964913871981935,0.3930999999999756,2,0,0
0.5488,1.5185699999999827,1.3953272998278408,0.7460099999999841,6,0,2
0.04349999999996612,-0.00993000000002553,0.6062460849506692,-0.05499000000003207,22,0,1
-0.10445000000001414,1.1633600000000115,0.8662762170373526,0.4218800000000158,6,0,0
-0.23550000000000182,-0.6912100000000123,0.6018840594576318,-0.10339000000001874,15,6,1
-0.34244999999998527,-0.15061000000000035,1.084342517188304,0.36751000000001,16,0,1
-0.1800500000000227,0.39540999999999826,0.46881076839895286,0.21494999999998754,7,6,1
-0.15059999999996876,0.9370299999999929,0.7926965567276056,0.6365299999999934,12,0,1
0.5793999999999926,1.259430000000009,2.2449330642796212,0.0061300000000130694,6,0,1
-0.13260000000002492,-0.2023800000000051,0.5646758175346918,-0.07210000000000605,11,6,1
